(1000, 128, 1) (1000, 128)
param count: 26177
(128, 1) (128, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(128, 1) (128, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
epoch=8540, train_loss: 0.001, train_l2: 0.693, test_l2: 0.467
epoch=8541, train_loss: 0.001, train_l2: 0.760, test_l2: 0.651
epoch=8542, train_loss: 0.000, train_l2: 0.233, test_l2: 0.386
epoch=8543, train_loss: 0.000, train_l2: 0.375, test_l2: 0.377
epoch=8544, train_loss: 0.000, train_l2: 0.333, test_l2: 0.432
epoch=8545, train_loss: 0.000, train_l2: 0.276, test_l2: 0.407
epoch=8546, train_loss: 0.000, train_l2: 0.341, test_l2: 0.445
epoch=8547, train_loss: 0.000, train_l2: 0.323, test_l2: 0.413
epoch=8548, train_loss: 0.000, train_l2: 0.330, test_l2: 0.444
epoch=8549, train_loss: 0.000, train_l2: 0.245, test_l2: 0.440
epoch=8550, train_loss: 0.000, train_l2: 0.196, test_l2: 0.336
epoch=8551, train_loss: 0.000, train_l2: 0.234, test_l2: 0.341
epoch=8552, train_loss: 0.000, train_l2: 0.191, test_l2: 0.317
epoch=8553, train_loss: 0.000, train_l2: 0.232, test_l2: 0.304
epoch=8554, train_loss: 0.000, train_l2: 0.192, test_l2: 0.312
epoch=8555, train_loss: 0.000, train_l2: 0.406, test_l2: 0.393
epoch=8556, train_loss: 0.001, train_l2: 0.575, test_l2: 0.656
epoch=8557, train_loss: 0.001, train_l2: 0.707, test_l2: 0.661
epoch=8558, train_loss: 0.000, train_l2: 0.355, test_l2: 0.486
epoch=8559, train_loss: 0.000, train_l2: 0.316, test_l2: 0.371
epoch=8560, train_loss: 0.000, train_l2: 0.242, test_l2: 0.302
epoch=8561, train_loss: 0.000, train_l2: 0.297, test_l2: 0.403
epoch=8562, train_loss: 0.000, train_l2: 0.254, test_l2: 0.376
epoch=8563, train_loss: 0.000, train_l2: 0.200, test_l2: 0.364
epoch=8564, train_loss: 0.000, train_l2: 0.186, test_l2: 0.296
epoch=8565, train_loss: 0.000, train_l2: 0.199, test_l2: 0.340
epoch=8566, train_loss: 0.000, train_l2: 0.198, test_l2: 0.278
epoch=8567, train_loss: 0.000, train_l2: 0.255, test_l2: 0.308
epoch=8568, train_loss: 0.000, train_l2: 0.491, test_l2: 0.361
epoch=8569, train_loss: 0.000, train_l2: 0.413, test_l2: 0.357
epoch=8570, train_loss: 0.000, train_l2: 0.387, test_l2: 0.465
epoch=8571, train_loss: 0.000, train_l2: 0.363, test_l2: 0.395
epoch=8572, train_loss: 0.000, train_l2: 0.350, test_l2: 0.429
epoch=8573, train_loss: 0.000, train_l2: 0.277, test_l2: 0.371
epoch=8574, train_loss: 0.000, train_l2: 0.497, test_l2: 0.535
epoch=8575, train_loss: 0.000, train_l2: 0.321, test_l2: 0.283
epoch=8576, train_loss: 0.000, train_l2: 0.310, test_l2: 0.351
epoch=8577, train_loss: 0.000, train_l2: 0.168, test_l2: 0.284
epoch=8578, train_loss: 0.000, train_l2: 0.260, test_l2: 0.374
epoch=8579, train_loss: 0.000, train_l2: 0.308, test_l2: 0.253
epoch=8580, train_loss: 0.000, train_l2: 0.453, test_l2: 0.419
epoch=8581, train_loss: 0.000, train_l2: 0.250, test_l2: 0.271
epoch=8582, train_loss: 0.000, train_l2: 0.206, test_l2: 0.348
epoch=8583, train_loss: 0.000, train_l2: 0.496, test_l2: 0.275
epoch=8584, train_loss: 0.000, train_l2: 0.453, test_l2: 0.419
epoch=8585, train_loss: 0.000, train_l2: 0.299, test_l2: 0.365
epoch=8586, train_loss: 0.000, train_l2: 0.449, test_l2: 0.553
epoch=8587, train_loss: 0.000, train_l2: 0.510, test_l2: 0.379
epoch=8588, train_loss: 0.000, train_l2: 0.341, test_l2: 0.367
epoch=8589, train_loss: 0.000, train_l2: 0.294, test_l2: 0.431
epoch=8590, train_loss: 0.000, train_l2: 0.367, test_l2: 0.374
epoch=8591, train_loss: 0.000, train_l2: 0.252, test_l2: 0.328
epoch=8592, train_loss: 0.000, train_l2: 0.259, test_l2: 0.419
epoch=8593, train_loss: 0.000, train_l2: 0.488, test_l2: 0.307
epoch=8594, train_loss: 0.000, train_l2: 0.374, test_l2: 0.375
epoch=8595, train_loss: 0.000, train_l2: 0.253, test_l2: 0.294
epoch=8596, train_loss: 0.000, train_l2: 0.250, test_l2: 0.292
epoch=8597, train_loss: 0.000, train_l2: 0.169, test_l2: 0.269
epoch=8598, train_loss: 0.000, train_l2: 0.203, test_l2: 0.321
epoch=8599, train_loss: 0.000, train_l2: 0.229, test_l2: 0.296
epoch=8600, train_loss: 0.000, train_l2: 0.404, test_l2: 0.432
epoch=8601, train_loss: 0.000, train_l2: 0.486, test_l2: 0.423
epoch=8602, train_loss: 0.000, train_l2: 0.336, test_l2: 0.472
epoch=8603, train_loss: 0.000, train_l2: 0.266, test_l2: 0.257
epoch=8604, train_loss: 0.000, train_l2: 0.319, test_l2: 0.410
epoch=8605, train_loss: 0.000, train_l2: 0.395, test_l2: 0.294
epoch=8606, train_loss: 0.000, train_l2: 0.296, test_l2: 0.384
epoch=8607, train_loss: 0.000, train_l2: 0.209, test_l2: 0.231
epoch=8608, train_loss: 0.000, train_l2: 0.237, test_l2: 0.344
epoch=8609, train_loss: 0.000, train_l2: 0.274, test_l2: 0.231
epoch=8610, train_loss: 0.000, train_l2: 0.253, test_l2: 0.335
epoch=8611, train_loss: 0.000, train_l2: 0.273, test_l2: 0.244
epoch=8612, train_loss: 0.000, train_l2: 0.198, test_l2: 0.276
epoch=8613, train_loss: 0.000, train_l2: 0.252, test_l2: 0.320
epoch=8614, train_loss: 0.000, train_l2: 0.297, test_l2: 0.310
epoch=8615, train_loss: 0.001, train_l2: 0.590, test_l2: 0.350
epoch=8616, train_loss: 0.000, train_l2: 0.294, test_l2: 0.467
epoch=8617, train_loss: 0.000, train_l2: 0.336, test_l2: 0.429
epoch=8618, train_loss: 0.000, train_l2: 0.333, test_l2: 0.405
epoch=8619, train_loss: 0.000, train_l2: 0.405, test_l2: 0.509
epoch=8620, train_loss: 0.000, train_l2: 0.341, test_l2: 0.383
epoch=8621, train_loss: 0.000, train_l2: 0.302, test_l2: 0.393
epoch=8622, train_loss: 0.000, train_l2: 0.332, test_l2: 0.279
epoch=8623, train_loss: 0.000, train_l2: 0.181, test_l2: 0.282
epoch=8624, train_loss: 0.000, train_l2: 0.158, test_l2: 0.226
epoch=8625, train_loss: 0.000, train_l2: 0.221, test_l2: 0.240
epoch=8626, train_loss: 0.000, train_l2: 0.157, test_l2: 0.262
epoch=8627, train_loss: 0.000, train_l2: 0.284, test_l2: 0.279
epoch=8628, train_loss: 0.000, train_l2: 0.354, test_l2: 0.274
epoch=8629, train_loss: 0.000, train_l2: 0.279, test_l2: 0.305
epoch=8630, train_loss: 0.000, train_l2: 0.387, test_l2: 0.292
epoch=8631, train_loss: 0.000, train_l2: 0.379, test_l2: 0.392
epoch=8632, train_loss: 0.000, train_l2: 0.389, test_l2: 0.321
epoch=8633, train_loss: 0.000, train_l2: 0.327, test_l2: 0.414
epoch=8634, train_loss: 0.000, train_l2: 0.313, test_l2: 0.307
epoch=8635, train_loss: 0.000, train_l2: 0.443, test_l2: 0.378
epoch=8636, train_loss: 0.000, train_l2: 0.247, test_l2: 0.228
epoch=8637, train_loss: 0.000, train_l2: 0.215, test_l2: 0.286
epoch=8638, train_loss: 0.000, train_l2: 0.342, test_l2: 0.269
epoch=8639, train_loss: 0.000, train_l2: 0.189, test_l2: 0.264
epoch=8640, train_loss: 0.000, train_l2: 0.326, test_l2: 0.296
epoch=8641, train_loss: 0.000, train_l2: 0.331, test_l2: 0.281
epoch=8642, train_loss: 0.000, train_l2: 0.416, test_l2: 0.298
epoch=8643, train_loss: 0.000, train_l2: 0.215, test_l2: 0.310
epoch=8644, train_loss: 0.000, train_l2: 0.349, test_l2: 0.301
epoch=8645, train_loss: 0.000, train_l2: 0.390, test_l2: 0.339
epoch=8646, train_loss: 0.000, train_l2: 0.393, test_l2: 0.298
epoch=8647, train_loss: 0.000, train_l2: 0.354, test_l2: 0.386
epoch=8648, train_loss: 0.000, train_l2: 0.289, test_l2: 0.268
epoch=8649, train_loss: 0.000, train_l2: 0.507, test_l2: 0.419
epoch=8650, train_loss: 0.000, train_l2: 0.376, test_l2: 0.307
epoch=8651, train_loss: 0.000, train_l2: 0.426, test_l2: 0.322
epoch=8652, train_loss: 0.000, train_l2: 0.300, test_l2: 0.383
epoch=8653, train_loss: 0.000, train_l2: 0.276, test_l2: 0.268
epoch=8654, train_loss: 0.000, train_l2: 0.222, test_l2: 0.265
epoch=8655, train_loss: 0.000, train_l2: 0.213, test_l2: 0.269
epoch=8656, train_loss: 0.000, train_l2: 0.272, test_l2: 0.275
epoch=8657, train_loss: 0.000, train_l2: 0.172, test_l2: 0.246
epoch=8658, train_loss: 0.000, train_l2: 0.295, test_l2: 0.233
epoch=8659, train_loss: 0.000, train_l2: 0.156, test_l2: 0.205
epoch=8660, train_loss: 0.000, train_l2: 0.196, test_l2: 0.211
epoch=8661, train_loss: 0.000, train_l2: 0.183, test_l2: 0.209
epoch=8662, train_loss: 0.000, train_l2: 0.227, test_l2: 0.243
epoch=8663, train_loss: 0.000, train_l2: 0.306, test_l2: 0.265
epoch=8664, train_loss: 0.000, train_l2: 0.338, test_l2: 0.242
epoch=8665, train_loss: 0.000, train_l2: 0.391, test_l2: 0.385
epoch=8666, train_loss: 0.000, train_l2: 0.462, test_l2: 0.680
epoch=8667, train_loss: 0.000, train_l2: 0.423, test_l2: 0.543
epoch=8668, train_loss: 0.000, train_l2: 0.320, test_l2: 0.309
epoch=8669, train_loss: 0.000, train_l2: 0.385, test_l2: 0.290
epoch=8670, train_loss: 0.000, train_l2: 0.269, test_l2: 0.239
epoch=8671, train_loss: 0.000, train_l2: 0.188, test_l2: 0.219
epoch=8672, train_loss: 0.000, train_l2: 0.197, test_l2: 0.212
epoch=8673, train_loss: 0.000, train_l2: 0.152, test_l2: 0.220
epoch=8674, train_loss: 0.000, train_l2: 0.162, test_l2: 0.212
epoch=8675, train_loss: 0.000, train_l2: 0.151, test_l2: 0.215
epoch=8676, train_loss: 0.000, train_l2: 0.158, test_l2: 0.221
epoch=8677, train_loss: 0.000, train_l2: 0.135, test_l2: 0.207
epoch=8678, train_loss: 0.000, train_l2: 0.136, test_l2: 0.208
epoch=8679, train_loss: 0.000, train_l2: 0.138, test_l2: 0.202
epoch=8680, train_loss: 0.000, train_l2: 0.176, test_l2: 0.212
epoch=8681, train_loss: 0.000, train_l2: 0.200, test_l2: 0.254
epoch=8682, train_loss: 0.000, train_l2: 0.257, test_l2: 0.299
epoch=8683, train_loss: 0.000, train_l2: 0.435, test_l2: 0.510
epoch=8684, train_loss: 0.000, train_l2: 0.475, test_l2: 0.486
epoch=8685, train_loss: 0.000, train_l2: 0.361, test_l2: 0.386
epoch=8686, train_loss: 0.000, train_l2: 0.256, test_l2: 0.217
epoch=8687, train_loss: 0.000, train_l2: 0.316, test_l2: 0.341
epoch=8688, train_loss: 0.000, train_l2: 0.192, test_l2: 0.227
epoch=8689, train_loss: 0.000, train_l2: 0.236, test_l2: 0.235
epoch=8690, train_loss: 0.000, train_l2: 0.149, test_l2: 0.225
epoch=8691, train_loss: 0.000, train_l2: 0.143, test_l2: 0.220
epoch=8692, train_loss: 0.000, train_l2: 0.216, test_l2: 0.236
epoch=8693, train_loss: 0.000, train_l2: 0.275, test_l2: 0.240
epoch=8694, train_loss: 0.000, train_l2: 0.284, test_l2: 0.279
epoch=8695, train_loss: 0.000, train_l2: 0.401, test_l2: 0.454
epoch=8696, train_loss: 0.000, train_l2: 0.468, test_l2: 0.408
epoch=8697, train_loss: 0.000, train_l2: 0.356, test_l2: 0.379
epoch=8698, train_loss: 0.000, train_l2: 0.312, test_l2: 0.245
epoch=8699, train_loss: 0.000, train_l2: 0.295, test_l2: 0.316
epoch=8700, train_loss: 0.000, train_l2: 0.235, test_l2: 0.235
epoch=8701, train_loss: 0.000, train_l2: 0.293, test_l2: 0.281
epoch=8702, train_loss: 0.000, train_l2: 0.171, test_l2: 0.249
epoch=8703, train_loss: 0.000, train_l2: 0.209, test_l2: 0.245
epoch=8704, train_loss: 0.000, train_l2: 0.144, test_l2: 0.221
epoch=8705, train_loss: 0.000, train_l2: 0.157, test_l2: 0.223
epoch=8706, train_loss: 0.000, train_l2: 0.192, test_l2: 0.223
epoch=8707, train_loss: 0.000, train_l2: 0.228, test_l2: 0.217
epoch=8708, train_loss: 0.000, train_l2: 0.224, test_l2: 0.228
epoch=8709, train_loss: 0.000, train_l2: 0.181, test_l2: 0.233
epoch=8710, train_loss: 0.000, train_l2: 0.205, test_l2: 0.252
epoch=8711, train_loss: 0.000, train_l2: 0.292, test_l2: 0.236
epoch=8712, train_loss: 0.001, train_l2: 0.492, test_l2: 0.542
epoch=8713, train_loss: 0.001, train_l2: 0.550, test_l2: 0.506
epoch=8714, train_loss: 0.000, train_l2: 0.444, test_l2: 0.544
epoch=8715, train_loss: 0.000, train_l2: 0.302, test_l2: 0.252
epoch=8716, train_loss: 0.000, train_l2: 0.457, test_l2: 0.409
epoch=8717, train_loss: 0.000, train_l2: 0.500, test_l2: 0.475
epoch=8718, train_loss: 0.000, train_l2: 0.453, test_l2: 0.497
epoch=8719, train_loss: 0.000, train_l2: 0.346, test_l2: 0.409
epoch=8720, train_loss: 0.000, train_l2: 0.276, test_l2: 0.355
epoch=8721, train_loss: 0.000, train_l2: 0.250, test_l2: 0.326
epoch=8722, train_loss: 0.000, train_l2: 0.253, test_l2: 0.313
epoch=8723, train_loss: 0.000, train_l2: 0.267, test_l2: 0.309
epoch=8724, train_loss: 0.000, train_l2: 0.279, test_l2: 0.318
epoch=8725, train_loss: 0.000, train_l2: 0.269, test_l2: 0.331
epoch=8726, train_loss: 0.000, train_l2: 0.258, test_l2: 0.290
epoch=8727, train_loss: 0.000, train_l2: 0.308, test_l2: 0.290
epoch=8728, train_loss: 0.000, train_l2: 0.313, test_l2: 0.314
epoch=8729, train_loss: 0.000, train_l2: 0.285, test_l2: 0.321
epoch=8730, train_loss: 0.000, train_l2: 0.266, test_l2: 0.324
epoch=8731, train_loss: 0.000, train_l2: 0.276, test_l2: 0.332
epoch=8732, train_loss: 0.000, train_l2: 0.283, test_l2: 0.329
epoch=8733, train_loss: 0.000, train_l2: 0.284, test_l2: 0.322
epoch=8734, train_loss: 0.000, train_l2: 0.285, test_l2: 0.320
epoch=8735, train_loss: 0.000, train_l2: 0.264, test_l2: 0.304
epoch=8736, train_loss: 0.000, train_l2: 0.243, test_l2: 0.297
epoch=8737, train_loss: 0.000, train_l2: 0.227, test_l2: 0.290
epoch=8738, train_loss: 0.000, train_l2: 0.251, test_l2: 0.276
epoch=8739, train_loss: 0.000, train_l2: 0.238, test_l2: 0.305
epoch=8740, train_loss: 0.000, train_l2: 0.215, test_l2: 0.269
epoch=8741, train_loss: 0.000, train_l2: 0.353, test_l2: 0.374
epoch=8742, train_loss: 0.000, train_l2: 0.200, test_l2: 0.243
epoch=8743, train_loss: 0.000, train_l2: 0.344, test_l2: 0.382
epoch=8744, train_loss: 0.000, train_l2: 0.373, test_l2: 0.313
epoch=8745, train_loss: 0.000, train_l2: 0.315, test_l2: 0.287
epoch=8746, train_loss: 0.000, train_l2: 0.263, test_l2: 0.291
epoch=8747, train_loss: 0.000, train_l2: 0.238, test_l2: 0.271
epoch=8748, train_loss: 0.000, train_l2: 0.255, test_l2: 0.279
epoch=8749, train_loss: 0.000, train_l2: 0.317, test_l2: 0.335
epoch=8750, train_loss: 0.000, train_l2: 0.300, test_l2: 0.314
epoch=8751, train_loss: 0.000, train_l2: 0.272, test_l2: 0.341
epoch=8752, train_loss: 0.000, train_l2: 0.394, test_l2: 0.370
epoch=8753, train_loss: 0.000, train_l2: 0.282, test_l2: 0.261
epoch=8754, train_loss: 0.000, train_l2: 0.288, test_l2: 0.350
epoch=8755, train_loss: 0.000, train_l2: 0.217, test_l2: 0.252
epoch=8756, train_loss: 0.000, train_l2: 0.310, test_l2: 0.282
epoch=8757, train_loss: 0.000, train_l2: 0.397, test_l2: 0.328
epoch=8758, train_loss: 0.000, train_l2: 0.228, test_l2: 0.260
epoch=8759, train_loss: 0.000, train_l2: 0.222, test_l2: 0.298
epoch=8760, train_loss: 0.000, train_l2: 0.286, test_l2: 0.274
epoch=8761, train_loss: 0.000, train_l2: 0.252, test_l2: 0.257
epoch=8762, train_loss: 0.000, train_l2: 0.208, test_l2: 0.247
epoch=8763, train_loss: 0.000, train_l2: 0.220, test_l2: 0.265
epoch=8764, train_loss: 0.000, train_l2: 0.231, test_l2: 0.234
epoch=8765, train_loss: 0.000, train_l2: 0.291, test_l2: 0.263
epoch=8766, train_loss: 0.000, train_l2: 0.187, test_l2: 0.216
epoch=8767, train_loss: 0.000, train_l2: 0.261, test_l2: 0.307
epoch=8768, train_loss: 0.000, train_l2: 0.387, test_l2: 0.355
epoch=8769, train_loss: 0.000, train_l2: 0.404, test_l2: 0.481
epoch=8770, train_loss: 0.000, train_l2: 0.398, test_l2: 0.356
epoch=8771, train_loss: 0.000, train_l2: 0.382, test_l2: 0.428
epoch=8772, train_loss: 0.000, train_l2: 0.322, test_l2: 0.267
epoch=8773, train_loss: 0.000, train_l2: 0.267, test_l2: 0.346
epoch=8774, train_loss: 0.000, train_l2: 0.220, test_l2: 0.228
epoch=8775, train_loss: 0.000, train_l2: 0.198, test_l2: 0.282
epoch=8776, train_loss: 0.000, train_l2: 0.193, test_l2: 0.215
epoch=8777, train_loss: 0.000, train_l2: 0.171, test_l2: 0.257
epoch=8778, train_loss: 0.000, train_l2: 0.146, test_l2: 0.213
epoch=8779, train_loss: 0.000, train_l2: 0.190, test_l2: 0.213
epoch=8780, train_loss: 0.000, train_l2: 0.188, test_l2: 0.219
epoch=8781, train_loss: 0.000, train_l2: 0.190, test_l2: 0.231
epoch=8782, train_loss: 0.000, train_l2: 0.196, test_l2: 0.207
epoch=8783, train_loss: 0.000, train_l2: 0.314, test_l2: 0.330
epoch=8784, train_loss: 0.001, train_l2: 0.507, test_l2: 0.393
epoch=8785, train_loss: 0.000, train_l2: 0.375, test_l2: 0.498
epoch=8786, train_loss: 0.000, train_l2: 0.444, test_l2: 0.360
epoch=8787, train_loss: 0.000, train_l2: 0.372, test_l2: 0.401
epoch=8788, train_loss: 0.000, train_l2: 0.166, test_l2: 0.248
epoch=8789, train_loss: 0.000, train_l2: 0.222, test_l2: 0.294
epoch=8790, train_loss: 0.000, train_l2: 0.181, test_l2: 0.236
epoch=8791, train_loss: 0.000, train_l2: 0.209, test_l2: 0.296
epoch=8792, train_loss: 0.000, train_l2: 0.193, test_l2: 0.226
epoch=8793, train_loss: 0.000, train_l2: 0.216, test_l2: 0.330
epoch=8794, train_loss: 0.000, train_l2: 0.179, test_l2: 0.206
epoch=8795, train_loss: 0.000, train_l2: 0.278, test_l2: 0.247
epoch=8796, train_loss: 0.000, train_l2: 0.173, test_l2: 0.274
epoch=8797, train_loss: 0.000, train_l2: 0.151, test_l2: 0.234
epoch=8798, train_loss: 0.000, train_l2: 0.127, test_l2: 0.204
epoch=8799, train_loss: 0.000, train_l2: 0.175, test_l2: 0.241
epoch=8800, train_loss: 0.000, train_l2: 0.406, test_l2: 0.316
epoch=8801, train_loss: 0.001, train_l2: 0.506, test_l2: 0.519
epoch=8802, train_loss: 0.000, train_l2: 0.491, test_l2: 0.471
epoch=8803, train_loss: 0.000, train_l2: 0.453, test_l2: 0.471
epoch=8804, train_loss: 0.000, train_l2: 0.336, test_l2: 0.288
epoch=8805, train_loss: 0.000, train_l2: 0.270, test_l2: 0.332
epoch=8806, train_loss: 0.000, train_l2: 0.247, test_l2: 0.272
epoch=8807, train_loss: 0.000, train_l2: 0.285, test_l2: 0.305
epoch=8808, train_loss: 0.000, train_l2: 0.293, test_l2: 0.277
epoch=8809, train_loss: 0.000, train_l2: 0.254, test_l2: 0.253
epoch=8810, train_loss: 0.000, train_l2: 0.236, test_l2: 0.252
epoch=8811, train_loss: 0.000, train_l2: 0.156, test_l2: 0.216
epoch=8812, train_loss: 0.000, train_l2: 0.168, test_l2: 0.227
epoch=8813, train_loss: 0.000, train_l2: 0.219, test_l2: 0.244
epoch=8814, train_loss: 0.000, train_l2: 0.150, test_l2: 0.209
epoch=8815, train_loss: 0.000, train_l2: 0.200, test_l2: 0.303
epoch=8816, train_loss: 0.000, train_l2: 0.336, test_l2: 0.284
epoch=8817, train_loss: 0.001, train_l2: 0.515, test_l2: 0.456
epoch=8818, train_loss: 0.000, train_l2: 0.287, test_l2: 0.331
epoch=8819, train_loss: 0.000, train_l2: 0.400, test_l2: 0.417
epoch=8820, train_loss: 0.000, train_l2: 0.198, test_l2: 0.235
epoch=8821, train_loss: 0.000, train_l2: 0.310, test_l2: 0.268
epoch=8822, train_loss: 0.000, train_l2: 0.154, test_l2: 0.216
epoch=8823, train_loss: 0.000, train_l2: 0.170, test_l2: 0.219
epoch=8824, train_loss: 0.000, train_l2: 0.139, test_l2: 0.221
epoch=8825, train_loss: 0.000, train_l2: 0.139, test_l2: 0.216
epoch=8826, train_loss: 0.000, train_l2: 0.153, test_l2: 0.220
epoch=8827, train_loss: 0.000, train_l2: 0.137, test_l2: 0.200
epoch=8828, train_loss: 0.000, train_l2: 0.141, test_l2: 0.209
epoch=8829, train_loss: 0.000, train_l2: 0.189, test_l2: 0.225
epoch=8830, train_loss: 0.000, train_l2: 0.240, test_l2: 0.244
epoch=8831, train_loss: 0.000, train_l2: 0.391, test_l2: 0.298
epoch=8832, train_loss: 0.000, train_l2: 0.340, test_l2: 0.284
epoch=8833, train_loss: 0.000, train_l2: 0.399, test_l2: 0.335
epoch=8834, train_loss: 0.000, train_l2: 0.315, test_l2: 0.302
epoch=8835, train_loss: 0.000, train_l2: 0.418, test_l2: 0.409
epoch=8836, train_loss: 0.000, train_l2: 0.202, test_l2: 0.244
epoch=8837, train_loss: 0.000, train_l2: 0.271, test_l2: 0.259
epoch=8838, train_loss: 0.000, train_l2: 0.236, test_l2: 0.262
epoch=8839, train_loss: 0.000, train_l2: 0.250, test_l2: 0.273
epoch=8840, train_loss: 0.000, train_l2: 0.160, test_l2: 0.209
epoch=8841, train_loss: 0.000, train_l2: 0.180, test_l2: 0.230
epoch=8842, train_loss: 0.000, train_l2: 0.176, test_l2: 0.203
epoch=8843, train_loss: 0.000, train_l2: 0.177, test_l2: 0.202
epoch=8844, train_loss: 0.000, train_l2: 0.182, test_l2: 0.293
epoch=8845, train_loss: 0.000, train_l2: 0.280, test_l2: 0.232
epoch=8846, train_loss: 0.000, train_l2: 0.286, test_l2: 0.292
epoch=8847, train_loss: 0.000, train_l2: 0.224, test_l2: 0.237
epoch=8848, train_loss: 0.000, train_l2: 0.333, test_l2: 0.306
epoch=8849, train_loss: 0.000, train_l2: 0.359, test_l2: 0.254
epoch=8850, train_loss: 0.000, train_l2: 0.294, test_l2: 0.241
epoch=8851, train_loss: 0.000, train_l2: 0.198, test_l2: 0.240
epoch=8852, train_loss: 0.000, train_l2: 0.273, test_l2: 0.280
epoch=8853, train_loss: 0.000, train_l2: 0.203, test_l2: 0.248
epoch=8854, train_loss: 0.000, train_l2: 0.265, test_l2: 0.227
epoch=8855, train_loss: 0.000, train_l2: 0.190, test_l2: 0.250
epoch=8856, train_loss: 0.000, train_l2: 0.149, test_l2: 0.199
epoch=8857, train_loss: 0.000, train_l2: 0.215, test_l2: 0.235
epoch=8858, train_loss: 0.000, train_l2: 0.152, test_l2: 0.217
epoch=8859, train_loss: 0.000, train_l2: 0.224, test_l2: 0.279
epoch=8860, train_loss: 0.000, train_l2: 0.209, test_l2: 0.217
epoch=8861, train_loss: 0.001, train_l2: 0.562, test_l2: 0.368
epoch=8862, train_loss: 0.000, train_l2: 0.359, test_l2: 0.348
epoch=8863, train_loss: 0.000, train_l2: 0.376, test_l2: 0.425
epoch=8864, train_loss: 0.000, train_l2: 0.230, test_l2: 0.285
epoch=8865, train_loss: 0.000, train_l2: 0.356, test_l2: 0.393
epoch=8866, train_loss: 0.000, train_l2: 0.237, test_l2: 0.247
epoch=8867, train_loss: 0.000, train_l2: 0.315, test_l2: 0.347
epoch=8868, train_loss: 0.000, train_l2: 0.249, test_l2: 0.322
epoch=8869, train_loss: 0.000, train_l2: 0.191, test_l2: 0.256
epoch=8870, train_loss: 0.000, train_l2: 0.198, test_l2: 0.258
epoch=8871, train_loss: 0.000, train_l2: 0.178, test_l2: 0.222
epoch=8872, train_loss: 0.000, train_l2: 0.197, test_l2: 0.298
epoch=8873, train_loss: 0.000, train_l2: 0.270, test_l2: 0.220
epoch=8874, train_loss: 0.000, train_l2: 0.311, test_l2: 0.285
epoch=8875, train_loss: 0.000, train_l2: 0.172, test_l2: 0.224
epoch=8876, train_loss: 0.000, train_l2: 0.285, test_l2: 0.295
epoch=8877, train_loss: 0.000, train_l2: 0.330, test_l2: 0.255
epoch=8878, train_loss: 0.000, train_l2: 0.367, test_l2: 0.303
epoch=8879, train_loss: 0.000, train_l2: 0.195, test_l2: 0.240
epoch=8880, train_loss: 0.000, train_l2: 0.250, test_l2: 0.306
epoch=8881, train_loss: 0.000, train_l2: 0.224, test_l2: 0.258
epoch=8882, train_loss: 0.000, train_l2: 0.286, test_l2: 0.243
epoch=8883, train_loss: 0.000, train_l2: 0.192, test_l2: 0.247
epoch=8884, train_loss: 0.000, train_l2: 0.190, test_l2: 0.223
epoch=8885, train_loss: 0.000, train_l2: 0.287, test_l2: 0.257
epoch=8886, train_loss: 0.000, train_l2: 0.200, test_l2: 0.294
epoch=8887, train_loss: 0.001, train_l2: 0.482, test_l2: 0.450
epoch=8888, train_loss: 0.000, train_l2: 0.291, test_l2: 0.364
epoch=8889, train_loss: 0.000, train_l2: 0.326, test_l2: 0.343
epoch=8890, train_loss: 0.000, train_l2: 0.172, test_l2: 0.214
epoch=8891, train_loss: 0.000, train_l2: 0.286, test_l2: 0.298
epoch=8892, train_loss: 0.000, train_l2: 0.154, test_l2: 0.216
epoch=8893, train_loss: 0.000, train_l2: 0.293, test_l2: 0.272
epoch=8894, train_loss: 0.000, train_l2: 0.167, test_l2: 0.234
epoch=8895, train_loss: 0.000, train_l2: 0.280, test_l2: 0.235
epoch=8896, train_loss: 0.000, train_l2: 0.223, test_l2: 0.257
epoch=8897, train_loss: 0.000, train_l2: 0.232, test_l2: 0.262
epoch=8898, train_loss: 0.000, train_l2: 0.309, test_l2: 0.271
epoch=8899, train_loss: 0.000, train_l2: 0.183, test_l2: 0.244
epoch=8900, train_loss: 0.000, train_l2: 0.347, test_l2: 0.327
epoch=8901, train_loss: 0.000, train_l2: 0.316, test_l2: 0.303
epoch=8902, train_loss: 0.000, train_l2: 0.416, test_l2: 0.374
epoch=8903, train_loss: 0.000, train_l2: 0.311, test_l2: 0.288
epoch=8904, train_loss: 0.000, train_l2: 0.279, test_l2: 0.291
epoch=8905, train_loss: 0.000, train_l2: 0.241, test_l2: 0.288
epoch=8906, train_loss: 0.000, train_l2: 0.287, test_l2: 0.356
epoch=8907, train_loss: 0.000, train_l2: 0.161, test_l2: 0.227
epoch=8908, train_loss: 0.000, train_l2: 0.220, test_l2: 0.256
epoch=8909, train_loss: 0.000, train_l2: 0.169, test_l2: 0.212
epoch=8910, train_loss: 0.000, train_l2: 0.204, test_l2: 0.217
epoch=8911, train_loss: 0.000, train_l2: 0.192, test_l2: 0.260
epoch=8912, train_loss: 0.000, train_l2: 0.169, test_l2: 0.224
epoch=8913, train_loss: 0.000, train_l2: 0.387, test_l2: 0.336
